"predTrain_4","predTrain_23","predTrain_67","predTrain_92","predTrain_116","predTrain_122","predTrain_214","predTrain_218","predTrain_233","predTrain_252","predTrain_258","predTrain_270","predTrain_336","predTrain_343","predTrain_363","predTrain_369","predTrain_373","predTrain_376","predTrain_377","predTrain_379","predTrain_388","predTrain_390","predTrain_393","predTrain_395","predTrain_404","predTrain_414","predTrain_445","predTrain_475","predTrain_496","predTrain_497","predTrain_511","predTrain_524","predTrain_536","predTrain_546","predTrain_547","predTrain_548","predTrain_560","predTrain_567","predTrain_585","predTrain_589","predTrain_597","predTrain_600","predTrain_616","predTrain_624","predTrain_650","predTrain_658","predTrain_684","predTrain_708","predTrain_740","predTrain_744","predTrain_765","predTrain_767","predTrain_769","predTrain_771","predTrain_780","predTrain_786","predTrain_792","predTrain_841","predTrain_842","predTrain_845","predTrain_896","predTrain_921","predTrain_924","predTrain_927","predTrain_933","predTrain_934","predTrain_1006","predTrain_1040","predTrain_1070","predTrain_1093","predTrain_1110","predTrain_1142","predTrain_1186","predTrain_1188","predTrain_1240","predTrain_1257","predTrain_1266","predTrain_1314","predTrain_1331","predTrain_1444","predTrain_1486","predTrain_1498","predTrain_1508","predTrain_1557","predTrain_1770","predTrain_1771","predTrain_1857","predTrain_1914","predTrain_2051","predTrain_2060","predTrain_2167","predTrain_2184","predTrain_2294","predTrain_2298","predTrain_2460","predTrain_2492","predTrain_2609","predTrain_2684","predTrain_2744","predTrain_2816","predTrain_2839","predTrain_2941","predTrain_2948","predTrain_3010","predTrain_3050","predTrain_3571","predTrain_3760","predTrain_5925","time","status"
"TCGA-2Z-A9JK",1,1,1,1,1,0.992528054819138,0.992528054819138,0.992528054819138,0.992528054819138,0.992528054819138,0.984701561796208,0.959229424169159,0.953252936247557,0.944667165783323,0.918583362506808,0.918583362506808,0.918583362506808,0.918583362506808,0.918583362506808,0.918583362506808,0.918583362506808,0.918583362506808,0.918583362506808,0.918583362506808,0.918583362506808,0.918583362506808,0.918583362506808,0.918583362506808,0.918583362506808,0.918583362506808,0.918583362506808,0.918583362506808,0.918583362506808,0.918583362506808,0.918583362506808,0.918583362506808,0.918583362506808,0.918583362506808,0.918583362506808,0.901144834468942,0.87889548923069,0.87889548923069,0.87889548923069,0.85934115195895,0.85934115195895,0.85505517008297,0.85505517008297,0.85505517008297,0.85505517008297,0.85505517008297,0.85505517008297,0.85505517008297,0.85505517008297,0.85505517008297,0.85505517008297,0.85505517008297,0.85505517008297,0.85505517008297,0.85505517008297,0.85505517008297,0.85505517008297,0.85505517008297,0.85505517008297,0.85505517008297,0.85505517008297,0.85505517008297,0.85505517008297,0.85505517008297,0.834917284892008,0.834917284892008,0.834917284892008,0.834917284892008,0.834917284892008,0.834917284892008,0.834917284892008,0.834917284892008,0.834917284892008,0.724719759049386,0.724719759049386,0.724719759049386,0.724719759049386,0.69456450724757,0.692830264685904,0.692830264685904,0.692830264685904,0.636293567451934,0.636293567451934,0.636293567451934,0.636293567451934,0.636293567451934,0.636293567451934,0.636293567451934,0.636293567451934,0.636293567451934,0.636293567451934,0.636293567451934,0.603246985596493,0.578869293914063,0.578869293914063,0.578869293914063,0.578869293914063,0.553397587292349,0.553397587292349,0.553397587292349,0.553397587292349,0.553397587292349,0.553397587292349,0.553397587292349,1186,0
"TCGA-A4-8310",1,1,1,1,1,1,1,1,1,1,0.99750312239746,0.990049833749168,0.990049833749168,0.968183800351781,0.944357950365287,0.944357950365287,0.944357950365287,0.944357950365287,0.944357950365287,0.944357950365287,0.944357950365287,0.944357950365287,0.944357950365287,0.944357950365287,0.944357950365287,0.944357950365287,0.944357950365287,0.944357950365287,0.944357950365287,0.944357950365287,0.944357950365287,0.944357950365287,0.944357950365287,0.944357950365287,0.944357950365287,0.944357950365287,0.944357950365287,0.944357950365287,0.944357950365287,0.937301759529046,0.93107386385071,0.93107386385071,0.93107386385071,0.93107386385071,0.93107386385071,0.921809524113591,0.921809524113591,0.921809524113591,0.921809524113591,0.921809524113591,0.921809524113591,0.921809524113591,0.921809524113591,0.921809524113591,0.921809524113591,0.921809524113591,0.921809524113591,0.921809524113591,0.921809524113591,0.921809524113591,0.921809524113591,0.921809524113591,0.921809524113591,0.921809524113591,0.917211979931691,0.917211979931691,0.917211979931691,0.917211979931691,0.917211979931691,0.917211979931691,0.917211979931691,0.917211979931691,0.917211979931691,0.917211979931691,0.917211979931691,0.917211979931691,0.917211979931691,0.917211979931691,0.917211979931691,0.917211979931691,0.917211979931691,0.908085568244116,0.908085568244116,0.885664855678368,0.885664855678368,0.871752260822375,0.871752260822375,0.871752260822375,0.871752260822375,0.871752260822375,0.871752260822375,0.871752260822375,0.871752260822375,0.871752260822375,0.871752260822375,0.871752260822375,0.85791521619526,0.848848121264015,0.848848121264015,0.848848121264015,0.848848121264015,0.831445700361942,0.831445700361942,0.831445700361942,0.831445700361942,0.831445700361942,0.831445700361942,0.831445700361942,780,0
"TCGA-UZ-A9PS",1,1,1,1,1,1,1,1,1,1,0.998334721450939,0.996672216054523,0.992693489947486,0.992693489947486,0.992693489947486,0.992693489947486,0.992693489947486,0.992693489947486,0.992693489947486,0.992693489947486,0.992693489947486,0.992693489947486,0.992693489947486,0.992693489947486,0.992693489947486,0.992693489947486,0.992693489947486,0.992693489947486,0.992693489947486,0.992693489947486,0.992693489947486,0.992693489947486,0.992693489947486,0.992693489947486,0.992693489947486,0.992693489947486,0.992693489947486,0.992693489947486,0.992693489947486,0.990214855806249,0.987742410511084,0.987742410511084,0.987742410511084,0.981588272160724,0.981588272160724,0.981588272160724,0.981588272160724,0.981588272160724,0.981588272160724,0.981588272160724,0.981588272160724,0.981588272160724,0.981588272160724,0.981588272160724,0.981588272160724,0.981588272160724,0.981588272160724,0.981588272160724,0.981588272160724,0.981588272160724,0.981588272160724,0.981588272160724,0.981588272160724,0.981588272160724,0.976692580229104,0.976692580229104,0.976692580229104,0.976692580229104,0.96697432667987,0.96697432667987,0.96697432667987,0.96697432667987,0.96697432667987,0.96697432667987,0.96697432667987,0.96697432667987,0.96697432667987,0.964559910141352,0.964559910141352,0.964559910141352,0.964559910141352,0.954962378676558,0.941529121878542,0.914312069277082,0.914312069277082,0.905214512182633,0.905214512182633,0.905214512182633,0.905214512182633,0.905214512182633,0.905214512182633,0.905214512182633,0.905214512182633,0.905214512182633,0.905214512182633,0.905214512182633,0.881982262842606,0.864517843918412,0.864517843918412,0.864517843918412,0.864517843918412,0.851038748070453,0.851038748070453,0.851038748070453,0.851038748070453,0.851038748070453,0.851038748070453,0.851038748070453,2167,0
"TCGA-GL-7773",1,1,1,1,1,1,1,1,1,1,0.998334721450939,0.998334721450939,0.998334721450939,0.996672216054523,0.996672216054523,0.996672216054523,0.996672216054523,0.996672216054523,0.996672216054523,0.996672216054523,0.996672216054523,0.996672216054523,0.996672216054523,0.996672216054523,0.996672216054523,0.996672216054523,0.996672216054523,0.996672216054523,0.996672216054523,0.996672216054523,0.996672216054523,0.996672216054523,0.996672216054523,0.996672216054523,0.996672216054523,0.996672216054523,0.996672216054523,0.996672216054523,0.996672216054523,0.996672216054523,0.996672216054523,0.996672216054523,0.996672216054523,0.996672216054523,0.996672216054523,0.972874682553454,0.972874682553454,0.972874682553454,0.972874682553454,0.972874682553454,0.972874682553454,0.972874682553454,0.972874682553454,0.972874682553454,0.972874682553454,0.972874682553454,0.972874682553454,0.972874682553454,0.972874682553454,0.972874682553454,0.972874682553454,0.972874682553454,0.972874682553454,0.972874682553454,0.92253957892875,0.92253957892875,0.92253957892875,0.92253957892875,0.913360156745436,0.913360156745436,0.913360156745436,0.913360156745436,0.913360156745436,0.913360156745436,0.913360156745436,0.913360156745436,0.913360156745436,0.908804753959093,0.908804753959093,0.908804753959093,0.908804753959093,0.889325768649986,0.852321337416234,0.779157815243935,0.779157815243935,0.762775391392803,0.762775391392803,0.762775391392803,0.762775391392803,0.762775391392803,0.762775391392803,0.762775391392803,0.762775391392803,0.762775391392803,0.762775391392803,0.762775391392803,0.727572472263336,0.665644190301521,0.665644190301521,0.665644190301521,0.665644190301521,0.607918601120741,0.607918601120741,0.607918601120741,0.607918601120741,0.607918601120741,0.607918601120741,0.607918601120741,393,0
"TCGA-B9-A5W8",1,1,1,1,1,1,1,1,1,1,1,0.997336885730501,0.997336885730501,0.997336885730501,0.996090993468227,0.996090993468227,0.996090993468227,0.996090993468227,0.996090993468227,0.996090993468227,0.996090993468227,0.996090993468227,0.996090993468227,0.996090993468227,0.996090993468227,0.996090993468227,0.996090993468227,0.996090993468227,0.996090993468227,0.996090993468227,0.996090993468227,0.996090993468227,0.996090993468227,0.996090993468227,0.996090993468227,0.996090993468227,0.996090993468227,0.996090993468227,0.996090993468227,0.996090993468227,0.978811041657397,0.978811041657397,0.978811041657397,0.971497419211711,0.971497419211711,0.961830858378301,0.961830858378301,0.961830858378301,0.961830858378301,0.961830858378301,0.961830858378301,0.961830858378301,0.961830858378301,0.961830858378301,0.961830858378301,0.961830858378301,0.961830858378301,0.961830858378301,0.961830858378301,0.961830858378301,0.961830858378301,0.961830858378301,0.961830858378301,0.961830858378301,0.957033706959019,0.957033706959019,0.957033706959019,0.957033706959019,0.877949093877167,0.877949093877167,0.877949093877167,0.877949093877167,0.877949093877167,0.877949093877167,0.877949093877167,0.877949093877167,0.877949093877167,0.828890958174357,0.828890958174357,0.828890958174357,0.828890958174357,0.824756847273465,0.784532981184962,0.780620106617275,0.780620106617275,0.772369924689826,0.772369924689826,0.772369924689826,0.772369924689826,0.772369924689826,0.772369924689826,0.772369924689826,0.772369924689826,0.772369924689826,0.772369924689826,0.772369924689826,0.737154088505434,0.722557459575677,0.722557459575677,0.722557459575677,0.722557459575677,0.697705396523581,0.697705396523581,0.697705396523581,0.697705396523581,0.697705396523581,0.697705396523581,0.697705396523581,524,0
"TCGA-BQ-7048",1,1,1,1,1,0.986344099467044,0.986344099467044,0.986344099467044,0.986344099467044,0.986344099467044,0.956635025978758,0.952062114495898,0.937653313601139,0.914992614142791,0.907701875069841,0.907701875069841,0.907701875069841,0.907701875069841,0.907701875069841,0.907701875069841,0.907701875069841,0.907701875069841,0.907701875069841,0.907701875069841,0.907701875069841,0.907701875069841,0.907701875069841,0.907701875069841,0.907701875069841,0.907701875069841,0.907701875069841,0.907701875069841,0.907701875069841,0.907701875069841,0.907701875069841,0.907701875069841,0.907701875069841,0.907701875069841,0.907701875069841,0.884184713972635,0.883080173561747,0.883080173561747,0.883080173561747,0.869208180559706,0.869208180559706,0.837600279516819,0.837600279516819,0.837600279516819,0.837600279516819,0.837600279516819,0.837600279516819,0.837600279516819,0.837600279516819,0.837600279516819,0.837600279516819,0.837600279516819,0.837600279516819,0.837600279516819,0.837600279516819,0.837600279516819,0.837600279516819,0.837600279516819,0.837600279516819,0.837600279516819,0.837600279516819,0.837600279516819,0.837600279516819,0.837600279516819,0.836205441738652,0.836205441738652,0.836205441738652,0.836205441738652,0.836205441738652,0.836205441738652,0.836205441738652,0.836205441738652,0.836205441738652,0.803819166506802,0.803819166506802,0.803819166506802,0.803819166506802,0.785476856032907,0.775073342170559,0.767361233559374,0.767361233559374,0.7265381497037,0.7265381497037,0.7265381497037,0.7265381497037,0.7265381497037,0.7265381497037,0.7265381497037,0.7265381497037,0.7265381497037,0.7265381497037,0.7265381497037,0.722914525564743,0.715721405850232,0.715721405850232,0.715721405850232,0.715721405850232,0.687657568116157,0.687657568116157,0.687657568116157,0.687657568116157,0.687657568116157,0.687657568116157,0.687657568116157,2839,0
"TCGA-DW-7837",1,1,1,1,1,1,1,1,1,1,0.998750780924581,0.992155926576988,0.990503710595135,0.981173521906841,0.964956150040998,0.964956150040998,0.964956150040998,0.964956150040998,0.964956150040998,0.964956150040998,0.964956150040998,0.964956150040998,0.964956150040998,0.964956150040998,0.964956150040998,0.964956150040998,0.964956150040998,0.964956150040998,0.964956150040998,0.964956150040998,0.964956150040998,0.964956150040998,0.964956150040998,0.964956150040998,0.964956150040998,0.964956150040998,0.964956150040998,0.964956150040998,0.964956150040998,0.961744984456802,0.96054355427653,0.96054355427653,0.96054355427653,0.950035475568629,0.950035475568629,0.923622000921476,0.923622000921476,0.923622000921476,0.923622000921476,0.923622000921476,0.923622000921476,0.923622000921476,0.923622000921476,0.923622000921476,0.923622000921476,0.923622000921476,0.923622000921476,0.923622000921476,0.923622000921476,0.923622000921476,0.923622000921476,0.923622000921476,0.923622000921476,0.923622000921476,0.923622000921476,0.923622000921476,0.923622000921476,0.923622000921476,0.923622000921476,0.923622000921476,0.923622000921476,0.923622000921476,0.923622000921476,0.923622000921476,0.923622000921476,0.923622000921476,0.923622000921476,0.882980307046581,0.882980307046581,0.882980307046581,0.882980307046581,0.839916849317383,0.837819679748326,0.829483234646612,0.829483234646612,0.725367119219893,0.725367119219893,0.725367119219893,0.725367119219893,0.725367119219893,0.725367119219893,0.725367119219893,0.725367119219893,0.725367119219893,0.725367119219893,0.725367119219893,0.718149595790768,0.693449139378748,0.693449139378748,0.693449139378748,0.693449139378748,0.67971792642476,0.67971792642476,0.67971792642476,0.67971792642476,0.67971792642476,0.67971792642476,0.67971792642476,1142,0
"TCGA-B1-A654",1,1,1,1,1,0.998750780924581,0.998750780924581,0.998750780924581,0.998750780924581,0.998750780924581,0.998750780924581,0.991783937856765,0.991783937856765,0.991783937856765,0.990132341339749,0.990132341339749,0.990132341339749,0.990132341339749,0.990132341339749,0.990132341339749,0.990132341339749,0.990132341339749,0.990132341339749,0.990132341339749,0.990132341339749,0.990132341339749,0.990132341339749,0.990132341339749,0.990132341339749,0.990132341339749,0.990132341339749,0.990132341339749,0.990132341339749,0.990132341339749,0.990132341339749,0.990132341339749,0.990132341339749,0.990132341339749,0.990132341339749,0.990132341339749,0.985194035685319,0.985194035685319,0.985194035685319,0.985194035685319,0.985194035685319,0.985194035685319,0.985194035685319,0.985194035685319,0.985194035685319,0.985194035685319,0.985194035685319,0.985194035685319,0.985194035685319,0.985194035685319,0.985194035685319,0.985194035685319,0.985194035685319,0.985194035685319,0.985194035685319,0.985194035685319,0.985194035685319,0.985194035685319,0.985194035685319,0.985194035685319,0.975391191240922,0.975391191240922,0.975391191240922,0.975391191240922,0.975391191240922,0.975391191240922,0.975391191240922,0.975391191240922,0.975391191240922,0.975391191240922,0.975391191240922,0.975391191240922,0.975391191240922,0.975391191240922,0.975391191240922,0.975391191240922,0.975391191240922,0.975391191240922,0.960869508275086,0.931539517186269,0.931539517186269,0.903004467863052,0.903004467863052,0.903004467863052,0.903004467863052,0.903004467863052,0.903004467863052,0.903004467863052,0.903004467863052,0.903004467863052,0.903004467863052,0.903004467863052,0.863177509101929,0.850326470213142,0.850326470213142,0.850326470213142,0.850326470213142,0.788321556016938,0.788321556016938,0.788321556016938,0.788321556016938,0.788321556016938,0.788321556016938,0.788321556016938,616,0
"TCGA-IA-A40U",1,1,1,1,1,0.998750780924581,0.998750780924581,0.998750780924581,0.998750780924581,0.998750780924581,0.995510109829571,0.984701561796208,0.97897419042636,0.971659348942016,0.956395897114617,0.956395897114617,0.956395897114617,0.956395897114617,0.956395897114617,0.956395897114617,0.956395897114617,0.956395897114617,0.956395897114617,0.956395897114617,0.956395897114617,0.956395897114617,0.956395897114617,0.956395897114617,0.956395897114617,0.956395897114617,0.956395897114617,0.956395897114617,0.956395897114617,0.956395897114617,0.956395897114617,0.956395897114617,0.956395897114617,0.956395897114617,0.956395897114617,0.939021722238918,0.934338331860728,0.934338331860728,0.934338331860728,0.920427846344812,0.920427846344812,0.886107798832767,0.886107798832767,0.886107798832767,0.886107798832767,0.886107798832767,0.886107798832767,0.886107798832767,0.886107798832767,0.886107798832767,0.886107798832767,0.886107798832767,0.886107798832767,0.886107798832767,0.886107798832767,0.886107798832767,0.886107798832767,0.886107798832767,0.886107798832767,0.886107798832767,0.886107798832767,0.886107798832767,0.886107798832767,0.886107798832767,0.837291222159899,0.837291222159899,0.837291222159899,0.837291222159899,0.837291222159899,0.837291222159899,0.837291222159899,0.837291222159899,0.837291222159899,0.767142018810527,0.767142018810527,0.767142018810527,0.767142018810527,0.763315882029541,0.726088527175216,0.70392509098712,0.70392509098712,0.700414249949028,0.700414249949028,0.700414249949028,0.700414249949028,0.700414249949028,0.700414249949028,0.700414249949028,0.700414249949028,0.700414249949028,0.700414249949028,0.700414249949028,0.677169726714671,0.663760867729219,0.663760867729219,0.663760867729219,0.663760867729219,0.657156336744517,0.657156336744517,0.657156336744517,0.657156336744517,0.657156336744517,0.657156336744517,0.657156336744517,511,0
"TCGA-IZ-A6M8",1,1,1,1,1,1,1,1,1,1,1,0.998334721450939,0.998334721450939,0.998334721450939,0.99584200184511,0.99584200184511,0.99584200184511,0.99584200184511,0.99584200184511,0.99584200184511,0.99584200184511,0.99584200184511,0.99584200184511,0.99584200184511,0.99584200184511,0.99584200184511,0.99584200184511,0.99584200184511,0.99584200184511,0.99584200184511,0.99584200184511,0.99584200184511,0.99584200184511,0.99584200184511,0.99584200184511,0.99584200184511,0.99584200184511,0.99584200184511,0.99584200184511,0.98593320836719,0.98593320836719,0.98593320836719,0.98593320836719,0.98593320836719,0.98593320836719,0.98593320836719,0.98593320836719,0.98593320836719,0.98593320836719,0.98593320836719,0.98593320836719,0.98593320836719,0.98593320836719,0.98593320836719,0.98593320836719,0.98593320836719,0.98593320836719,0.98593320836719,0.98593320836719,0.98593320836719,0.98593320836719,0.98593320836719,0.98593320836719,0.98593320836719,0.952022446067558,0.952022446067558,0.952022446067558,0.952022446067558,0.942549664454662,0.942549664454662,0.942549664454662,0.942549664454662,0.942549664454662,0.942549664454662,0.942549664454662,0.942549664454662,0.942549664454662,0.937848678391265,0.937848678391265,0.937848678391265,0.937848678391265,0.914693112017672,0.910131061089174,0.905591763484606,0.905591763484606,0.895274413893127,0.895274413893127,0.895274413893127,0.895274413893127,0.895274413893127,0.895274413893127,0.895274413893127,0.895274413893127,0.895274413893127,0.895274413893127,0.895274413893127,0.881064009658709,0.871752260822375,0.871752260822375,0.871752260822375,0.871752260822375,0.853880277148106,0.853880277148106,0.853880277148106,0.853880277148106,0.853880277148106,0.853880277148106,0.853880277148106,497,0
"TCGA-A4-7288",1,1,1,1,1,1,1,1,1,1,1,1,1,0.998334721450939,0.988401124998524,0.988401124998524,0.988401124998524,0.988401124998524,0.988401124998524,0.988401124998524,0.988401124998524,0.988401124998524,0.988401124998524,0.988401124998524,0.988401124998524,0.988401124998524,0.988401124998524,0.988401124998524,0.988401124998524,0.988401124998524,0.988401124998524,0.988401124998524,0.988401124998524,0.988401124998524,0.988401124998524,0.988401124998524,0.988401124998524,0.988401124998524,0.988401124998524,0.988401124998524,0.985111939603063,0.985111939603063,0.985111939603063,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.975309912028333,0.918512284401457,0.886033959592876,0.886033959592876,0.877217774391044,0.877217774391044,0.877217774391044,0.877217774391044,0.877217774391044,0.877217774391044,0.877217774391044,0.877217774391044,0.877217774391044,0.877217774391044,0.877217774391044,0.87197022613211,0.867621256485914,0.867621256485914,0.867621256485914,0.867621256485914,0.862677559036652,0.862677559036652,0.862677559036652,0.862677559036652,0.862677559036652,0.862677559036652,0.862677559036652,1857,0
"TCGA-BQ-5890",1,1,1,1,1,0.994680863638614,0.994680863638614,0.994680863638614,0.994680863638614,0.994680863638614,0.983963312502952,0.914312069277082,0.862143685811248,0.830758062534971,0.778087209458129,0.778087209458129,0.778087209458129,0.778087209458129,0.778087209458129,0.778087209458129,0.778087209458129,0.778087209458129,0.778087209458129,0.778087209458129,0.778087209458129,0.778087209458129,0.778087209458129,0.778087209458129,0.778087209458129,0.778087209458129,0.778087209458129,0.778087209458129,0.778087209458129,0.778087209458129,0.778087209458129,0.778087209458129,0.778087209458129,0.778087209458129,0.778087209458129,0.770345112366374,0.770345112366374,0.770345112366374,0.770345112366374,0.749449256650041,0.749449256650041,0.737922357418217,0.737922357418217,0.737922357418217,0.737922357418217,0.737922357418217,0.737922357418217,0.737922357418217,0.737922357418217,0.737922357418217,0.737922357418217,0.737922357418217,0.737922357418217,0.737922357418217,0.737922357418217,0.737922357418217,0.737922357418217,0.737922357418217,0.737922357418217,0.737922357418217,0.723310515744729,0.723310515744729,0.723310515744729,0.723310515744729,0.714325408213275,0.714325408213275,0.714325408213275,0.714325408213275,0.714325408213275,0.714325408213275,0.714325408213275,0.714325408213275,0.714325408213275,0.693213901900787,0.693213901900787,0.693213901900787,0.693213901900787,0.693213901900787,0.681188190496917,0.67441025475337,0.67441025475337,0.660505386412513,0.660505386412513,0.660505386412513,0.660505386412513,0.660505386412513,0.660505386412513,0.660505386412513,0.660505386412513,0.660505386412513,0.660505386412513,0.660505386412513,0.61369942900586,0.602676325500803,0.602676325500803,0.602676325500803,0.602676325500803,0.581531995771477,0.581531995771477,0.581531995771477,0.581531995771477,0.581531995771477,0.581531995771477,0.581531995771477,233,0
"TCGA-DW-5561",1,1,1,1,1,1,1,1,1,1,0.998334721450939,0.996672216054523,0.995427154110288,0.994183647521183,0.990049833749168,0.990049833749168,0.990049833749168,0.990049833749168,0.990049833749168,0.990049833749168,0.990049833749168,0.990049833749168,0.990049833749168,0.990049833749168,0.990049833749168,0.990049833749168,0.990049833749168,0.990049833749168,0.990049833749168,0.990049833749168,0.990049833749168,0.990049833749168,0.990049833749168,0.990049833749168,0.990049833749168,0.990049833749168,0.990049833749168,0.990049833749168,0.990049833749168,0.982652235665073,0.980198673306755,0.980198673306755,0.980198673306755,0.975309912028333,0.975309912028333,0.970445533548508,0.970445533548508,0.970445533548508,0.970445533548508,0.970445533548508,0.970445533548508,0.970445533548508,0.970445533548508,0.970445533548508,0.970445533548508,0.970445533548508,0.970445533548508,0.970445533548508,0.970445533548508,0.970445533548508,0.970445533548508,0.970445533548508,0.970445533548508,0.970445533548508,0.913931185271228,0.913931185271228,0.913931185271228,0.913931185271228,0.90483741803596,0.90483741803596,0.90483741803596,0.90483741803596,0.90483741803596,0.90483741803596,0.90483741803596,0.90483741803596,0.90483741803596,0.898076522450803,0.898076522450803,0.898076522450803,0.898076522450803,0.880293415834221,0.835270211411272,0.767205949975856,0.767205949975856,0.752014254319383,0.752014254319383,0.752014254319383,0.752014254319383,0.752014254319383,0.752014254319383,0.752014254319383,0.752014254319383,0.752014254319383,0.752014254319383,0.752014254319383,0.740818220681718,0.667671940353542,0.667671940353542,0.667671940353542,0.667671940353542,0.610206207819653,0.610206207819653,0.610206207819653,0.610206207819653,0.610206207819653,0.610206207819653,0.610206207819653,414,0
"TCGA-4A-A93X",1,1,1,1,1,0.992114587607948,0.992114587607948,0.992114587607948,0.992114587607948,0.992114587607948,0.968264485696987,0.961229901910273,0.954286186504662,0.912631933747954,0.901670655638646,0.901670655638646,0.901670655638646,0.901670655638646,0.901670655638646,0.901670655638646,0.901670655638646,0.901670655638646,0.901670655638646,0.901670655638646,0.901670655638646,0.901670655638646,0.901670655638646,0.901670655638646,0.901670655638646,0.901670655638646,0.901670655638646,0.901670655638646,0.901670655638646,0.901670655638646,0.901670655638646,0.901670655638646,0.901670655638646,0.901670655638646,0.901670655638646,0.873565104695923,0.863432732240904,0.863432732240904,0.863432732240904,0.853773548784124,0.853773548784124,0.74617313664739,0.74617313664739,0.74617313664739,0.74617313664739,0.74617313664739,0.74617313664739,0.74617313664739,0.74617313664739,0.74617313664739,0.74617313664739,0.74617313664739,0.74617313664739,0.74617313664739,0.74617313664739,0.74617313664739,0.74617313664739,0.74617313664739,0.74617313664739,0.74617313664739,0.729875759068558,0.729875759068558,0.729875759068558,0.729875759068558,0.727446890235337,0.727446890235337,0.727446890235337,0.727446890235337,0.727446890235337,0.727446890235337,0.727446890235337,0.727446890235337,0.727446890235337,0.672974648762519,0.672974648762519,0.672974648762519,0.672974648762519,0.640847163022299,0.632886431710306,0.61315902710181,0.61315902710181,0.547552123519509,0.547552123519509,0.547552123519509,0.547552123519509,0.547552123519509,0.547552123519509,0.547552123519509,0.547552123519509,0.547552123519509,0.547552123519509,0.547552123519509,0.544821195910364,0.534033013420739,0.534033013420739,0.534033013420739,0.534033013420739,0.531369512654508,0.531369512654508,0.531369512654508,0.531369512654508,0.531369512654508,0.531369512654508,0.531369512654508,390,0
"TCGA-P4-A5ED",1,1,1,1,1,1,1,1,1,1,1,0.999000499833375,0.994017964053935,0.994017964053935,0.994017964053935,0.994017964053935,0.994017964053935,0.994017964053935,0.994017964053935,0.994017964053935,0.994017964053935,0.994017964053935,0.994017964053935,0.994017964053935,0.994017964053935,0.994017964053935,0.994017964053935,0.994017964053935,0.994017964053935,0.994017964053935,0.994017964053935,0.994017964053935,0.994017964053935,0.994017964053935,0.994017964053935,0.994017964053935,0.994017964053935,0.994017964053935,0.994017964053935,0.991536022862967,0.986590716317733,0.986590716317733,0.986590716317733,0.986590716317733,0.986590716317733,0.986590716317733,0.986590716317733,0.986590716317733,0.986590716317733,0.986590716317733,0.986590716317733,0.986590716317733,0.986590716317733,0.986590716317733,0.986590716317733,0.986590716317733,0.986590716317733,0.986590716317733,0.986590716317733,0.986590716317733,0.986590716317733,0.986590716317733,0.986590716317733,0.986590716317733,0.970930877641194,0.970930877641194,0.970930877641194,0.970930877641194,0.94530278065206,0.94530278065206,0.94530278065206,0.94530278065206,0.94530278065206,0.94530278065206,0.94530278065206,0.94530278065206,0.94530278065206,0.939916454636468,0.939916454636468,0.939916454636468,0.939916454636468,0.939916454636468,0.909860229053949,0.909860229053949,0.909860229053949,0.90929174408085,0.90929174408085,0.90929174408085,0.90929174408085,0.90929174408085,0.90929174408085,0.90929174408085,0.90929174408085,0.90929174408085,0.90929174408085,0.90929174408085,0.877285656964247,0.845524935512011,0.845524935512011,0.845524935512011,0.845524935512011,0.804288197808094,0.804288197808094,0.804288197808094,0.804288197808094,0.804288197808094,0.804288197808094,0.804288197808094,2816,0
